,formula,full_name,ave_ele_diele,ave_ion_diele,band_gap,cbm_d,cbm_f,cbm_p,cbm_s,formation_energy,vbm_d,vbm_f,vbm_p,vbm_s,ave_bec,bader_charge,bader_volume,nn_ave_ave_bec,nn_ave_bader_charge,nn_ave_eleneg,nn_max_ave_bec,nn_max_bader_charge,nn_max_eleneg,nn_min_ave_bec,nn_min_bader_charge,nn_min_eleneg,o2p_center_from_vbm,O,Ge,Al,vacancy_formation_energy,Pb,Zn,Bi,Ag,Cu,Sb,As,B,Ba,Ca,W,Cd,Hf,In,Ga,La,Ta,Li,Re,Mg,Mo,Si,Sc,Nb,Sn,Sr,Ti,Y,Zr,Na,V,Be,Ce,Pd,Cr,Cs,Au,Tl,Hg,K,Rb
221,BaLa2PdO5,BaLa2PdO5_Va_O2,5.8087946666666666,22.72138766666667,2.4284999999999997,0.6044884491802376,0.047930212247057985,0.30793545891902235,0.03964587965368221,-3.0277652011111105,0.5581323125682287,0.017947099856710856,0.41814495986919975,0.00577562770586083,-2.8191233333333336,-1.3745450000000003,13.668242,1.716479487145805,0.8008399209291599,1.8922259559932308,4.426596666666666,2.1347699999999996,1.1,2.859196666666667,1.6620209999999993,0.89,1.7028814899848115,0.35435990830214986,0.0,0.0,1.622335504614536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17607728301809644,0.0,0.0,0.0,0.0,0.0,0.0,0.46956280867975375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,BaLa2PtO5,BaLa2PtO5_Va_O1,5.867136333333334,23.201233000000002,2.2371999999999987,0.6007500166383061,0.13858611058214093,0.22379864448306702,0.03686522829648628,-3.030801111111111,0.5851146118827764,0.01910791235379631,0.3914146399290915,0.004362835834335955,-2.8370366666666667,-1.331715,13.296601,1.767944776030251,0.7795182229373464,1.8949483062021728,4.518836666666666,2.1015820000000005,1.1,2.90109,1.6151479999999996,0.89,2.15338404248823,0.35556289909860717,0.0,0.0,1.5736874226232298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17651846518365655,0.0,0.0,0.0,0.0,0.0,0.0,0.46791863571773623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,BaLiBO3,BaLiBO3_Va_O1,3.259809333333333,7.717720333333333,4.3964,0.6166699406350588,0.0,0.27859151008314786,0.10473854928179319,-2.9588598808333337,0.017937745934567925,0.0,0.9786765801677195,0.0033856738977126755,-1.8912799999999999,-1.4408130000000003,14.871236,1.3918163348796584,1.070738007763111,1.6729691364717565,2.721486666666667,1.968812,2.04,1.0026933333333332,0.6414839999999999,0.89,2.577250853989843,0.16915378117752053,0.0,0.0,2.1436312930232844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2915175173521066,0.35730815131307697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1820205501572958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,BaLiBO3,BaLiBO3_Va_O2,3.259809333333333,7.717720333333333,4.3964,0.6166699406350588,0.0,0.27859151008314786,0.10473854928179319,-2.9588598808333337,0.017937745934567925,0.0,0.9786765801677195,0.0033856738977126755,-1.87707,-1.5132339999999997,14.501247,1.5410676460874695,1.1921666708996108,1.4289886026329244,2.721486666666667,1.995442,2.04,1.0026933333333332,0.634952,0.89,2.691006742313024,0.06993296492764858,0.0,0.0,1.9913639615706047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28516762066026685,0.28137965543304483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3635197589790399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,BaLiBO3,BaLiBO3_Va_O3,3.259809333333333,7.717720333333333,4.3964,0.6166699406350588,0.0,0.27859151008314786,0.10473854928179319,-2.9588598808333337,0.017937745934567925,0.0,0.9786765801677195,0.0033856738977126755,-1.85679,-1.4273499999999997,13.987402,1.4170846313299819,1.1032242713763065,1.5375490131051799,2.721486666666667,1.995442,2.04,1.0026933333333332,0.6414839999999999,0.89,2.646135996449018,0.11337214388117331,0.0,0.0,2.1307086333403205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2867700615663326,0.2813636233646551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31849417118783907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,BaNaBO3,BaNaBO3_Va_O1,3.146003,6.916648666666667,3.7356000000000007,0.4771739337078699,0.0,0.18988561121631553,0.33294045507581516,-2.8548703726197324,0.03080209747995867,0.0,0.9675365938816228,0.0016613086384185492,-1.7657666666666667,-1.3819970000000001,15.072986,1.338648646511866,1.025727353262208,1.5407287761432102,2.61121,1.6501920000000005,2.04,1.1368066666666667,0.723946,0.89,2.509697461111415,0.11459582355780387,0.0,0.0,2.1813674053306085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010388960570663,0.2764978902555256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3078673901296043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,BaNaBO3,BaNaBO3_Va_O2,3.146003,6.916648666666667,3.7356000000000007,0.4771739337078699,0.0,0.18988561121631553,0.33294045507581516,-2.8548703726197324,0.03080209747995867,0.0,0.9675365938816228,0.0016613086384185492,-1.7758833333333335,-1.2721530000000003,13.710214,1.3477017459956186,1.0212419300786015,1.5373385911452355,2.61121,1.6502180000000006,2.04,1.1368066666666667,0.723946,0.89,2.5242918951106903,0.11980589996396716,0.0,0.0,2.212281875780947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28693504849054946,0.2968030397207928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2964560118246906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,BaNaSc(BO3)2,BaNaSc(BO3)2_Va_O1,3.3826680000000002,7.979019666666666,3.9474,0.8670726394993583,0.0,0.11428883540383683,0.018638525096804547,-3.158898195898642,0.018385589202014732,0.0,0.9714623571877496,0.010152053610235513,-2.04269,-1.455431,14.004029,1.4796758377742378,0.923432794173315,1.8167856662208388,4.04689,2.0360579999999997,2.04,1.12476,0.636699,0.89,2.995936041189898,0.1979421219242309,0.0,0.0,1.319904723915902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290891762673434,0.10100275213557965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16535161327658252,0.0,0.0,0.0,0.0,0.0,0.0,0.24481174999017302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,BaNaSc(BO3)2,BaNaSc(BO3)2_Va_O2,3.3826680000000002,7.979019666666666,3.9474,0.8670726394993583,0.0,0.11428883540383683,0.018638525096804547,-3.158898195898642,0.018385589202014732,0.0,0.9714623571877496,0.010152053610235513,-2.077336666666667,-0.9911260000000004,12.301248,1.378943826608654,0.7091093075210285,2.021688504194822,4.11487,2.0360579999999997,2.04,2.189226666666667,0.7753030000000001,0.89,2.988263272758269,0.27489738381907675,0.0,0.0,1.5312170852691094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3046428438836122,0.20310381421342139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666677,0.0,0.0,0.0,0.0,0.0,0.0,0.05068929141722286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,BaNb2O6,BaNb2O6_Va_O1,5.5678030000000005,71.65422533333334,2.4621000000000004,0.854750912326447,0.0,0.1396941811598754,0.005554906513677861,-3.216099421666666,0.015623414129579086,0.0,0.9814981538641999,0.002878432006221524,-3.307593333333333,-1.1838189999999997,15.147761,1.2243030559294263,0.45491444404541864,2.5533668531355183,7.11405,2.8051130000000004,3.44,-2.7800933333333333,-1.2662360000000001,1.6,2.2145368078261916,0.5559574153800853,0.0,0.0,-0.79124450997799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09802083262512436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3460217519947904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,BaNb2O6,BaNb2O6_Va_O2,5.5678030000000005,71.65422533333334,2.4621000000000004,0.854750912326447,0.0,0.1396941811598754,0.005554906513677861,-3.216099421666666,0.015623414129579086,0.0,0.9814981538641999,0.002878432006221524,-2.7800933333333333,-1.230562,14.172434,1.5446316754102747,0.6838875588134937,2.370665726972071,7.11405,2.8051130000000004,3.44,-3.307593333333333,-1.1838189999999997,0.89,2.450462084985035,0.48371943295156855,0.0,0.0,-1.050357556539514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16813806994199335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34814249710643813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,BaNb2O6,BaNb2O6_Va_O3,5.5678030000000005,71.65422533333334,2.4621000000000004,0.854750912326447,0.0,0.1396941811598754,0.005554906513677861,-3.216099421666666,0.015623414129579086,0.0,0.9814981538641999,0.002878432006221524,-2.54933,-1.2617890000000003,13.921566,1.5108984369367984,0.7084342114156796,2.2809674198924106,7.11405,2.787674000000001,3.44,-3.307593333333333,-1.1809909999999997,0.89,2.3502945010813905,0.46032315166834603,0.0,0.0,-0.8237177849900116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23384109743288228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058357508987716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,BaO,BaO_Va_O1,4.36642,61.525655,1.8639000000000001,0.9549934617725904,0.0,0.045006538227409625,0.0,-2.8236447624999994,0.035382920287108634,0.0,0.962403343560225,0.002213736152666331,-2.76772,-1.3567790000000004,16.470989,2.7677200000000006,1.3567789999999997,0.8900000000000002,2.76772,1.3567789999999995,0.89,2.76772,1.3567789999999995,0.89,1.0286716207655016,0.0,0.0,0.0,2.9252624358033597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,BaSi3SnO9,BaSi3SnO9_Va_O1,2.895244,4.842478666666666,3.8655000000000004,0.06253236369492671,0.0,0.22187326074593977,0.7155943755591332,-3.09274423,0.01474853985223774,0.0,0.9836950720877404,0.0015563880600216189,-1.84619,-1.470155,16.107363,1.0391494113092012,0.7655316218397598,2.471517089830876,4.0958266666666665,2.767054,1.96,2.7228033333333332,1.837911,0.89,2.5173667705719365,0.44803000698577666,0.0,0.0,2.4494658833744745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12717734745269313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25812597889486355,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,BaSi3SnO9,BaSi3SnO9_Va_O2,2.895244,4.842478666666666,3.8655000000000004,0.06253236369492671,0.0,0.22187326074593977,0.7155943755591332,-3.09274423,0.01474853985223774,0.0,0.9836950720877404,0.0015563880600216189,-1.7663433333333334,-1.3648619999999996,16.925074,0.9537526610215711,0.8435480363170611,2.4936324870049154,3.1858466666666665,2.734617,1.9,3.1858466666666665,2.7254620000000003,1.9,3.4893259611603638,0.4372733193617801,0.0,0.0,0.6425928274605375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07897863842794722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4837480422102728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,BaSn(GeO3)3,BaSn(GeO3)3_Va_O1,3.283803666666667,6.0435723333333335,2.7438,0.012724642655236347,0.0,0.3283479044338492,0.6589274529109144,-2.351820577142858,0.028847960766760924,0.0,0.9691150098725875,0.0020370293606510824,-1.8021400000000003,-1.1878989999999998,18.261548,0.9946961907854551,0.6721989255369301,2.541033501659523,3.31184,2.263533,3.44,-1.9200366666666666,-1.2811880000000002,2.01,2.7764566140128477,0.43559020386804936,0.48239150160356886,0.0,-0.2668298693588125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08201829452838186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,BaSn(GeO3)3,BaSn(GeO3)3_Va_O2,3.283803666666667,6.0435723333333335,2.7438,0.012724642655236347,0.0,0.3283479044338492,0.6589274529109144,-2.351820577142858,0.028847960766760924,0.0,0.9691150098725875,0.0020370293606510824,-1.920036666666667,-1.2835260000000002,16.486859,1.0694139691061595,0.7178611341624164,2.502816582503572,4.216406666666667,2.694342,3.44,-1.8021400000000003,-1.1100789999999998,0.89,2.1198972465106536,0.448871564732642,0.25880424919821554,0.0,0.08587663215529906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12565751940247574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,BaSnO3,BaSnO3_Va_O1,4.932205,15.447556999999998,0.7016,0.0011372287068626486,0.0,0.18691726663415947,0.8119455046589781,-2.5874686660000004,0.026988190225224154,0.0,0.9712925586389327,0.0017192511358429994,-2.3744566666666667,-1.6374769999999996,14.868716,1.5829677777777782,1.0916510000000001,2.0966666666666667,4.40474,3.386055,3.44,-2.3744566666666667,-1.6374769999999996,0.89,2.0251399631200595,0.3333333333333334,0.0,0.0,0.9738611304427298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,BaSr2Mg(SiO4)2,BaSr2Mg(SiO4)2_Va_O1,3.3870763333333334,14.701098666666667,4.8603,0.15736612521006857,0.0,0.1562462508982982,0.6863876238916331,-3.37927034952381,0.016746048584757228,0.0,0.9813028947124305,0.0019510567028121176,-1.9239866666666667,-1.5100610000000003,16.221293,1.109877988895553,0.8367993953990338,2.065995745765302,2.8273833333333336,2.550326,3.44,-1.9239866666666667,-1.5100259999999999,0.89,1.8374745046862497,0.3457217269118599,0.0,0.0,3.111027704224781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198719327730292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2811282162300928,0.0,0.0,0.0,0.17443072912775548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,BaSr2Mg(SiO4)2,BaSr2Mg(SiO4)2_Va_O2,3.3870763333333334,14.701098666666667,4.8603,0.15736612521006857,0.0,0.1562462508982982,0.6863876238916331,-3.37927034952381,0.016746048584757228,0.0,0.9813028947124305,0.0019510567028121176,-1.9867233333333332,-1.4583599999999999,13.607119,1.5299291664275205,1.121007136397731,1.807324916546479,2.8273833333333336,2.550326,1.9,2.2522066666666665,1.549132,0.89,2.42808934416281,0.2338718589990151,0.0,0.0,1.0312752078511307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10042689075656933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16534191002555457,0.0,0.23314369839486976,0.0,0.0,0.0,0.26721564182399127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,BaTi(AsO4)2,BaTi(AsO4)2_Va_O1,3.940710333333333,17.248160333333335,2.2946,0.8185609213080871,0.0,0.11736863457658292,0.06407044411533044,-2.528850488611111,0.0278520973521253,0.0,0.9689945062359456,0.00315339641192954,-1.73064,-1.0684760000000004,19.738208,0.8704526037181393,0.5274550398519198,2.4248671334193794,4.161966666666666,2.133288,3.44,-1.73064,-1.0702160000000003,0.89,1.9982915872343279,0.4732800683821092,0.0,0.0,0.23203278856464182,0.0,0.0,0.0,0.0,0.0,0.0,0.2542658597248072,0.0,0.27245407189308374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,BaTi(AsO4)2,BaTi(AsO4)2_Va_O2,3.940710333333333,17.248160333333335,2.2946,0.8185609213080871,0.0,0.11736863457658292,0.06407044411533044,-2.528850488611111,0.0278520973521253,0.0,0.9689945062359456,0.00315339641192954,-2.267326666666667,-1.0696719999999997,15.50957,1.3112951123615324,0.621339209608517,2.5261786244012048,5.8999266666666665,2.276897,3.44,-2.267326666666667,-1.085546,0.89,2.7573732945182656,0.47418140071236625,0.0,0.0,-1.4006999445159378,0.0,0.0,0.0,0.0,0.0,0.0,0.24872873387883765,0.0,0.1137729640534581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16331690135533802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,BaTi(AsO4)2,BaTi(AsO4)2_Va_O3,3.940710333333333,17.248160333333335,2.2946,0.8185609213080871,0.0,0.11736863457658292,0.06407044411533044,-2.528850488611111,0.0278520973521253,0.0,0.9689945062359456,0.00315339641192954,-2.2493133333333333,-0.9521879999999996,14.881962,0.7513241029182058,0.3247137641184703,2.7977771200519266,5.8999266666666665,2.276897,3.44,-2.267326666666667,-1.0823869999999998,1.54,2.645937909327201,0.5783583224738839,0.0,0.0,-1.4038446246675615,0.0,0.0,0.0,0.0,0.0,0.0,0.2482754802367922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1733661972893241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,BaTi(SiO3)3,BaTi(SiO3)3_Va_O1,3.4182096666666664,7.198157666666667,3.0585999999999998,0.875171706634716,0.0,0.11598371803583535,0.008844575329449017,-3.3852939655952383,0.016959738569082606,0.0,0.9802762037837036,0.0027640576472142205,-2.1906733333333333,-1.3672209999999998,15.005674,1.213954231344113,0.7072972155687891,2.413451837526633,5.308193333333333,2.795191,1.9,2.770543333333333,1.788411,0.89,2.5393046549544755,0.45255929330998995,0.0,0.0,1.7839310011674456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12226680610965496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585072339136884,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,BaTi(SiO3)3,BaTi(SiO3)3_Va_O2,3.4182096666666664,7.198157666666667,3.0585999999999998,0.875171706634716,0.0,0.11598371803583535,0.008844575329449017,-3.3852939655952383,0.016959738569082606,0.0,0.9802762037837036,0.0027640576472142205,-1.9204133333333333,-1.401287,17.115051,1.068681474069458,0.8963952325938984,2.469762991613401,3.608843333333333,2.778223,1.9,3.608843333333333,2.653726,1.9,3.6629100245015414,0.4282147467133533,0.0,0.0,0.3839133654383735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0887997211140233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4829855321726235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,BaTiO3,BaTiO3_Va_O1,6.410341333333332,50.419003,1.9805000000000001,0.9057988156003227,0.0,0.09177345300487239,0.0024277313948049745,-3.4922378096666673,0.03316276535019272,0.0,0.9638373405625642,0.002999894087243201,-3.1690199999999997,-1.08364,11.875241,2.1087831635290297,0.7093243599273805,1.9577607576789258,6.770696666666666,1.6254570000000008,3.44,-3.16902,-1.049658,0.89,2.0551436886551206,0.3338250596309778,0.0,0.0,-0.10225945206140308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330874701845112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330874701845111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,BaY2O4,BaY2O4_Va_O1,4.390427,13.703122666666667,3.2014,0.8643147172277438,0.007537694836522012,0.10368700590506608,0.024460582030667297,-3.656600461190475,0.037070971753826114,0.030793870357883803,0.9275928760969356,0.004542281791354355,-2.5684333333333336,-1.4080690000000002,15.553594,1.9933279706785303,1.085274807957436,1.6782782867804413,3.8202233333333333,2.078048000000001,1.22,2.658856666666667,1.4697399999999998,0.89,1.530335053162565,0.24164870270064281,0.0,0.0,2.896867492666613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23691464610601726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5214366511933399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,BaY2O4,BaY2O4_Va_O2,4.390427,13.703122666666667,3.2014,0.8643147172277438,0.007537694836522012,0.10368700590506608,0.024460582030667297,-3.656600461190475,0.037070971753826114,0.030793870357883803,0.9275928760969356,0.004542281791354355,-2.544916666666667,-1.4055280000000003,14.266523,1.810923566824039,1.00162169745198,1.7213843258653312,3.75948,2.0773150000000005,1.22,2.658856666666667,1.4697399999999998,0.89,1.3642967978519978,0.2639671247141963,0.0,0.0,2.560103932682501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564323969702563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47960047831554753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,BaY2O4,BaY2O4_Va_O3,4.390427,13.703122666666667,3.2014,0.8643147172277438,0.007537694836522012,0.10368700590506608,0.024460582030667297,-3.656600461190475,0.037070971753826114,0.030793870357883803,0.9275928760969356,0.004542281791354355,-2.556013333333333,-1.4317229999999999,15.027174,1.7151251371273597,0.9474374264959885,1.8023207104154666,3.8202233333333333,2.078048000000001,3.44,-2.5692,-1.3741149999999998,0.89,1.3980289388039662,0.29114794815531536,0.0,0.0,2.5953766216128424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19402343784646653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5148286139982181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,BaY2O4,BaY2O4_Va_O4,4.390427,13.703122666666667,3.2014,0.8643147172277438,0.007537694836522012,0.10368700590506608,0.024460582030667297,-3.656600461190475,0.037070971753826114,0.030793870357883803,0.9275928760969356,0.004542281791354355,-2.5692,-1.374041,13.769349,1.7309442401891346,0.9421033105133868,1.7623744226944833,3.8202233333333333,2.0721600000000002,3.44,-2.5692,-1.4317229999999999,0.89,1.464897789033734,0.2816489443234399,0.0,0.0,2.353581579643603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25117040516228284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4671806505142774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,BaZn2Si2O7,BaZn2Si2O7_Va_O1,3.021387333333333,5.418691,3.7451,0.009143388069456804,0.0,0.16852513561594326,0.8223314763145998,-2.856036191666667,0.08093932944928392,0.0,0.9140899624202379,0.004970708130478467,-1.7971866666666667,-1.3236020000000002,14.82732,1.3594282216376918,0.9664381590851565,2.1080308936138916,2.943013333333333,2.599552,1.9,2.0450999999999997,1.2089020000000001,1.65,2.9228204645259437,0.24602395823102752,0.0,0.0,1.8483887734922306,0.0,0.4415315966048516,0.0,0.0,0.0,0.0,0.0,0.0,0.05986445832740407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25257998683671695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,BaZn2Si2O7,BaZn2Si2O7_Va_O2,3.021387333333333,5.418691,3.7451,0.009143388069456804,0.0,0.16852513561594326,0.8223314763145998,-2.856036191666667,0.08093932944928392,0.0,0.9140899624202379,0.004970708130478467,-1.78649,-1.3623269999999996,15.949554,1.2154558029962574,0.895549261365761,2.1303400935902386,2.943013333333333,2.599552,1.9,2.0450999999999997,1.2089020000000001,0.89,2.341755312171329,0.3034394565914106,0.0,0.0,2.5631884479343374,0.0,0.27139431815531134,0.0,0.0,0.0,0.0,0.0,0.0,0.16743375249673859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25773247275653954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
